fear	tomorrow will be my last day in work.. how sad.. bye Ange
sadness	I came home thinking that maybe there was something good to eat. Apparently not.
fear	has on music at work today its so painful
sadness	@jvfriedman can't! need to work on overtime project at lunchtime.    Sorry!
fear	Just found out a friend and his son fell down a 25ft shaft onto concrete today. They are alive at least. Don't know much else.
joy	Watering the plants at home. Drinking a delicious smoothie from morgans because my jamba exploded.
fear	@SelfEdge what causes the frustration buddy?
fear	lost my game  by 3 POINTS!!!!!
sadness	charlies roastbeef: mostaza no manejamos. WTF?
sadness	@billbathgate ....any  sorry wahh!! lub u toooo ;)
love	Ugh fun concert  screen cracked on phone again because it fell... =\
joy	New @shackletonmusic single bought! It is awesome!! Well done boys!
fear	@rsuenaga im not at litle oven tonight
anger	@GGSerena boo you didnt answer my text
fear	very malakas ang ulan. how will i go to fort
fear	Working 12 hours saturday and sunday  atleast i'll have my phone to keep me company..
fear	It's official nobody is getting a raise this year
sadness	im sick and sad its cold
sadness	@Alyssa_Milano Hey there  Thought i'd tweet you to say Hi..I have so much to write but theres no space in this little box hehe Damn
fear	@fossiloflife Leave multitasking to us women  @prateekgupta
anger	@happyseaurchin It tells me I'm not a member of the private beta  and I'm not going to just start pretending to assassinate people
fear	@_Chelsea_Marie wow u might have bad days lately ...  Sorry... Where are you workin ?
joy	lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!!
joy	@Vivienne89 i noo  i went to the zoo instead lol!! ru goin out 2night??? xx
fear	@sunleo727 I'll stop by for a bit when I'm off.  But have to rush to rehearsal - no quiet for me tonight.
sadness	@MrsWilliams @Timperator fï¿½hlt sich ganz so an #montezuma #iphone
sadness	OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.
fear	Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!
joy	Happy to see Kurt spin.
joy	Good Morning. It's Friday and the start of my work week  But... Lakers are going to take the 4th W tonight. Woohoo GO LAKERS!!!!
joy	has just woken up from a power nap. That feels better! Nothing planned for tonight though
surprise	Sad because A Skylit Drive's new songs don't sound as good as I had hoped.
love	I wish I had a dog
sadness	The bunny is longing for the hoodie she left in the car   brrr....
fear	I didn't find my dress
fear	@jadeofjades  I Hope You're Okay.Do What Beyonce Do...
sadness	@omgamandanicole i dedicated that song to my VW when i sold it
love	http://www.mmemarko.schilderweb.nl/ for my homepage
joy	@vickytcobra ohhh wonder what happened?
fear	arrives in mfk... With these potholes.. I foresee a wheel changing session. Hai no man
joy	@thriftymommy - I enjoyed seeing EVERYONE that presented on Saturday at the Clark Howard event - Especially the 3 pre-clark speakers
surprise	@oOogabriela wat u doin my bad im mixin this song
love	hoping that one day i will be able to go on dates with my 26 year old boyfriend without his parents...
joy	Gettin ready to hit up the mall w/my mom &amp; Jayden!  DO ALL THINGS W/FAITH!!!!
sadness	is a bad friend
fear	@JonathanRKnight Sorry to hear ur flight got cancelled  that blows!!!
joy	@BSBTwitt U SO funny but u right! I like BSB but Im not as fan than U I love much better Tupac &amp; TLC..2 bad they're not singing anymore
love	@grcrssl Helloooo (: Star Wars day is cool  LOOL. Wen do you go to Cnaterbury then ? x
joy	thanks for the raspberry-Laced Vanilla Cake
fear	ops   that lol wasnt supposed to got to twitter
fear	My twitterberry wont work on my friends and me
love	@henny_  it's on again right now!! aah I love demi lovato
fear	@Katizzle hehe yeah! but too late hun
fear	Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin  TEHE!!!
fear	@AnnieSenior what are u talking about??? since when dnt u trust me? this hurts... Im a good secret keeper
love	@TicketChoice lunch was going home to rest...not well today
joy	Great album..lucky to have this on vinyl.  ? http://blip.fm/~5jhtv
joy	@Ian_Stokoe I bet! I can imagine how much work it is making a movie. I can't wait to see it
joy	shout outs to @SPAC3MAN!!!! good seein you tnite. WE takin over like DJ Khaled!
joy	happy mothers day x &amp; go the dockers
joy	Whew.... finally home after putting in some hours in the lab. Watching Catch Me if You Can and eating cheese and grapes. Good night
love	@followmethisfar thanks for the follow! The love of your life is adorable
sadness	Frank from UPS' last day today...  sad to see him go   best delivery guy EVER!  Hope the new guy is NOT a fucktard...
joy	@himynameisryan let me know how it goes babe  good luck!
joy	@albertposis congratulations ! you guys finish a month early than we do. booo
fear	Can't freakin sleep and i have a horrible stomach ache
anger	So booooored  I learned this though! ????????
fear	Hear @jonasbrothers full album preview during todays webcast!  #jonasnewsongs NO WAYYY I couldn't 'tune in'
fear	@Deziree_Divine take my advice lookin through the phone cost me my relationship
joy	Just got back from the doctor... I don't need surgery yayyy!!!!!! But my knees are still fucked  not gonna get better
sadness	@heavenlyriot Girls are confusing.
anger	Which would be a lot easier to get if plane tickets to AZ didnt raise $80 in price
fear	With E3 coming up the worst possible thing happened. No not swine flu! not AIDS! RROD!!!!!!!!!!!!!!
sadness	im depressed on this pretty day  Everyone either is doing something or CAN'T...bleh -.-
joy	For @mizhalle  ? http://blip.fm/~5jbp3
joy	@caffeinefueled Welcome back
fear	@drunkenlovee it'd take jamy 6 months to figure out how it works. I wanted to go see a movie tonight! then i remembered the game was on
fear	Its so hot here
sadness	Smackdown is a lot more boring without Maria.
sadness	oh and #antiboyle didn't work out either  never too much of a bad thing eh uk eh
anger	my brother is irritating. and not just bc he takes &amp; wears my clothes without asking. i want to punch him violently for shit he does.
fear	I think it's time to take a shower &amp; get ready for the dayy.  I hope we go shopping while we're in Mason today. I want new clothes!!
joy	@Lathams they do indeed  glad to hear everything is good with you. I'm great  life is good
joy	@kellychiello i know  but the weather's clearing and suppose to be nice sat and sun
surprise	@mzstokes No twitpic?  lol
sadness	Guess I have to go back and scrape out the oven now. Blerg
fear	They've changed the soap in the men's loo and it doesn't smell of marzipan anymore. I miss the marzipan soap
fear	@purplelace424 ya mine too but for very different reason
love	@kyoisorange oh right aww yeh well 5 is loads  love youuu  x
joy	@xXHAZELXx: Ok its suppose 2b followfriday not unfollow Friday  aw well I have nice tweeters anyway! &lt;-almost doesnt sound right...lol;)
love	@Lilayy YES.I loved Disney...and I still do haha.How karazzzy is that?But I've never been to Disney....blah!!
fear	based on the similarity between &quot;May the 4th be with you&quot; and &quot;May the force be with you&quot; today it's the &quot;Star Wars Day&quot;
fear	@mitchelmusso Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!!
fear	my pooooor baby (my dog chachi)  she had surgery todayyyyy
sadness	just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad
joy	@catdog03 Do I seem brighter &amp; more colorful?
surprise	@jlynn242001 ur there when I'm not  lol
anger	I totally forgot thats its friday till I read @AlyssaNoelleD's tweet. Ha. I feel dumb  *Take A Breath*
anger	awake.  school. ew. but i put on some nice lotion.
joy	@jurisdiva its looking like the magic
surprise	@mileycyrus hehe his name was Jack Dawson &amp; he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I&lt;3Him!
joy	@XLesseyX good and you cup cake
fear	is having trouble breathing through the pain..and now i have a damn fever...   (^~^)&lt;^&gt;
fear	@cazob  okay i need to find another way then lolz
sadness	@melly16 hmm a certain one who ive gave up on liking as he mucks my head about :^) i give up with them sometimes tbh
fear	is having this massive headache! and all i want to do is eat some nachos..
fear	@ChrisCuomo DO NOT DO IT  I've seen enough  movies to &quot;know&quot; that something terrible will happen... LOL
anger	you not going nowhere bitch!
fear	Answering detailed questions via Twitter can be very difficult. It's a challange to get everything in to less than 140 charactres
surprise	Played the Eclectricity Festival @ The Custard Factory last night was an UNREAL atmos right till the end! Glad i played last set
joy	work all day
love	the mum's cake is done.. now i need make a good luch and tomorrow will be an amazing Mum' day
fear	Wow slept in with no dolidh here to wake me up
surprise	@LADollz  buy yay for your shoot...hope it goes well!  What is it for?
joy	@iamchrisc I'm soo jealous right now!!
joy	Yay almost home i had to go walking today .....
joy	@itshazel wow five years? Congrats
joy	@Spitphyre well good luck with #twpp in an hours time i think i will be on my way home  have fun!
surprise	@AngelIbarra @ZombieNicholas DUBLIN TOMORROW!! Cant wait.. hope ye are excited  Been over a year since last time
fear	Uh-oh...it's becoming grey again out here. I hope it's not one of those &quot;pop-up showers&quot; on the way.
fear	Placed a $2 bet on a sure thing and lost.  no more betting for me!
anger	@jordaaaannnn Damn i wanna see the rest!! i only saw like 30 minutes
joy	@jay2busy I do now LOL.
love	hubby is snoring!  but I still love him
sadness	All the people I talk to are GONE
fear	@LIL_MISS_CBW Sorry!  It's been one hell of a day.  I has flooding
joy	The mission to Wales to find the worlds greatest welsh cake with @kendalloneill was a success - as none are better than my nan's
anger	tell chris to stop making fun of lizzie
anger	stuck here  ~*Lady*~
joy	Skipping school like all the cool kids do
fear	...what ever happened w/ creating music in collaboration just for fun without the &quot;what am i getting out of it&quot; question in mind? PLEASE!
surprise	Its humid today. Last night there was lightning. And now its humid
fear	after mad calls..txt..fb msgs my homie finally calls me back I was so worried..I think I care far 2 much..but if anything happened 2 them
joy	@HilzFuld haha this tripped me up once when I was talking to Harvard - I read it as an aussie automatically - came off as an idiot
sadness	@emzo2k9 miss u m8   we NEED tae have a catch up n that
fear	A 35 minutos... Split-up.
sadness	still sick  @ Home http://loopt.us/iArPRg.t
love	I have the biggest crush on Pink but she doesn't know I'm alive
joy	@MaddieWan Maddie starts working? WATCH OUT WORLD!
